0,16,8,22,24,17,5,32,28,15,48,23,36,56,26,10,39,18,14,51,35,3,9,40,38,30,25,11,7,37,47,58,53,49,33,13,31,34,42,41,1,61,57,45,52,6,2,59,19,60,29,46,27,50,63,20,44,12,43,4,54,21,62,55
0,1,2,3,16,17,18,19,4,5,6,7,8,9,10,11,20,21,22,23,12,13,14,15,24,25,31,30,26,27,28,29,32,33,39,36,35,34,38,37,48,49,56,50,54,52,53,51,40,41,46,45,42,43,44,63,47,62,55,61,60,59,57,58
0,16,8,24,32,40,48,56,30,34,33,31,26,35,36,29,18,5,4,21,20,10,27,19,43,37,47,42,41,38,39,44,2,9,7,15,6,11,3,14,51,46,50,53,60,45,59,52,22,1,17,13,25,23,12,28,62,58,54,57,55,49,63,61
0,16,8,24,32,40,38,37,36,31,29,34,35,30,28,33,18,2,7,17,25,12,1,19,39,43,41,47,46,42,48,44,5,22,3,9,10,6,4,21,45,51,49,54,50,53,55,52,14,20,13,27,15,23,26,11,56,60,58,62,61,57,63,59
0,8,16,32,24,3,23,14,9,35,36,28,48,11,20,7,1,50,56,40,62,27,47,15,5,37,39,54,13,19,57,31,38,60,63,30,58,55,21,42,49,53,2,41,61,10,4,26,29,51,45,6,43,18,22,33,17,12,34,52,44,59,25,46
0,16,8,24,32,13,40,36,23,30,46,22,39,38,20,26,18,21,48,19,35,37,27,45,56,62,6,2,63,54,5,53,25,49,43,28,44,33,51,52,57,1,58,4,60,12,59,15,17,42,47,34,41,50,29,31,55,3,11,14,9,7,10,61
0,4,7,3,2,5,6,1,16,17,18,22,19,21,23,20,32,39,33,35,34,36,37,38,48,50,53,49,52,51,54,55,40,24,44,30,42,43,41,25,8,56,62,61,11,63,13,14,45,47,46,31,26,28,27,29,10,59,58,12,15,57,9,60
0,8,16,24,32,13,28,48,14,18,12,6,26,21,5,37,1,4,11,2,3,10,7,9,40,43,44,41,53,42,47,55,23,19,31,27,15,25,22,39,49,34,56,59,60,50,54,33,17,20,30,51,36,38,29,35,61,45,62,46,52,57,63,58
0,3,4,5,2,7,1,6,16,24,26,27,28,32,25,33,40,38,43,44,37,41,42,34,48,8,49,9,51,10,52,50,46,47,45,31,30,39,35,36,12,15,56,55,57,54,14,11,22,17,23,21,18,19,29,20,62,63,60,58,59,61,13,53
0,1,2,3,5,4,6,7,16,17,24,25,29,28,27,26,32,33,34,35,36,37,38,39,48,49,51,50,55,54,53,52,40,41,45,44,42,43,47,46,56,57,60,61,58,59,62,63,19,20,22,21,31,30,23,8,14,15,11,10,12,13,18,9
