0,16,17,32,48,1,40,56,8,57,33,24,49,9,41,25
0,1,8,9,16,17,24,25,32,33,40,41,48,49,56,57
0,16,24,32,17,40,33,48,56,49,8,41,25,9,57,1
0,16,8,32,24,48,40,56,25,57,33,49,9,41,1,17
0,16,32,24,8,9,40,25,1,48,33,56,49,57,41,17
0,16,32,48,56,33,17,40,8,49,24,1,25,9,57,41
0,1,16,24,8,25,9,17,32,40,33,48,56,41,49,57
0,8,9,1,16,24,25,32,48,49,40,17,56,57,41,33
0,16,8,24,17,25,1,9,32,33,48,49,56,57,40,41
0,1,8,9,16,17,24,25,32,33,48,49,56,57,40,41
